chorale_id,st,pitch,dur,keysig,timesig,fermata
172,28,69,4,-2,16,1
172,32,70,4,-2,16,0
172,36,72,4,-2,16,0
172,40,74,4,-2,16,0
172,44,74,4,-2,16,0
172,48,75,4,-2,16,0
172,52,74,2,-2,16,0
172,54,72,2,-2,16,0
172,56,72,8,-2,16,0
172,64,70,8,-2,16,1
172,72,74,4,-2,16,0
172,76,72,4,-2,16,0
172,80,74,4,-2,16,0
172,84,74,4,-2,16,0
172,88,72,4,-2,16,0
172,92,70,4,-2,16,0
172,96,72,4,-2,16,0
172,100,72,4,-2,16,1
172,104,72,4,-2,16,0
172,108,74,4,-2,16,0
172,112,75,4,-2,16,0
172,116,75,4,-2,16,0
172,120,74,4,-2,16,0
172,124,72,2,-2,16,0
172,126,74,2,-2,16,0
172,128,74,8,-2,16,0
172,136,72,8,-2,16,1
172,144,67,4,-2,16,0
172,148,69,4,-2,16,0
172,152,70,4,-2,16,0
172,156,70,4,-2,16,0
172,160,72,4,-2,16,0
172,164,72,4,-2,16,0
172,168,74,4,-2,16,0
172,172,74,4,-2,16,1
172,176,74,4,-2,16,0
172,180,74,4,-2,16,0
172,184,75,4,-2,16,0
172,188,75,4,-2,16,0
172,192,72,4,-2,16,0
172,196,70,2,-2,16,0
172,198,69,2,-2,16,0
172,200,69,8,-2,16,0
172,208,67,16,-2,16,1
174,0,67,4,-1,16,0
174,4,65,4,-1,16,0
174,8,65,4,-1,16,0
174,12,67,4,-1,16,0
174,16,69,4,-1,16,0
174,20,67,4,-1,16,0
174,24,65,4,-1,16,0
174,28,64,4,-1,16,0
174,32,62,8,-1,16,1
174,44,65,4,-1,16,0
174,48,67,4,-1,16,0
174,52,69,4,-1,16,0
174,56,67,4,-1,16,0
174,60,66,4,-1,16,0
174,64,67,8,-1,16,1
174,76,72,4,-1,16,0
174,80,67,2,-1,16,0
174,82,69,2,-1,16,0
174,84,70,4,-1,16,0
174,88,69,4,-1,16,0
174,92,67,4,-1,16,0
174,96,69,8,-1,16,1
174,108,67,4,-1,16,0
174,112,65,4,-1,16,0
174,116,67,4,-1,16,0
174,120,69,4,-1,16,0
174,124,67,4,-1,16,0
174,128,65,4,-1,16,0
174,132,64,4,-1,16,0
174,136,62,4,-1,16,1
174,140,65,4,-1,16,0
174,144,67,4,-1,16,0
174,148,69,4,-1,16,0
174,152,67,4,-1,16,0
174,156,66,4,-1,16,0
174,160,67,16,-1,16,1
177,12,73,4,3,16,0
177,16,73,2,3,16,0
177,18,74,2,3,16,0
177,20,76,4,3,16,0
177,24,73,4,3,16,0
177,28,69,4,3,16,0
177,32,71,4,3,16,0
177,36,73,4,3,16,0
177,40,74,4,3,16,1
177,44,73,4,3,16,0
177,48,71,4,3,16,0
177,52,69,4,3,16,0
177,56,69,6,3,16,0
177,62,71,2,3,16,0
177,64,73,4,3,16,0
177,68,73,4,3,16,0
177,72,71,2,3,16,0
177,74,69,2,3,16,0
177,76,71,4,3,16,0
177,80,69,12,3,16,1
177,92,73,4,3,16,0
177,96,71,4,3,16,0
177,100,73,4,3,16,0
177,104,69,4,3,16,0
177,108,66,4,3,16,0
177,112,68,4,3,16,0
177,116,69,4,3,16,0
177,120,71,4,3,16,1
177,124,73,4,3,16,0
177,128,69,4,3,16,0
177,132,69,4,3,16,0
177,136,69,6,3,16,0
177,142,71,2,3,16,0
177,144,73,4,3,16,0
177,148,73,4,3,16,0
177,152,71,2,3,16,0
177,154,69,2,3,16,0
177,156,71,4,3,16,0
177,160,69,12,3,16,1
190,0,64,4,0,16,0
190,4,64,4,0,16,0
190,8,66,4,0,16,0
190,12,68,4,0,16,0
190,16,69,8,0,16,0
190,24,67,8,0,16,1
190,32,68,4,0,16,0
190,36,68,4,0,16,0
190,40,69,4,0,16,0
190,44,71,4,0,16,0
190,48,72,8,0,16,0
190,56,71,8,0,16,1
190,64,72,4,0,16,0
190,68,72,4,0,16,0
190,72,71,4,0,16,0
190,76,71,4,0,16,0
190,80,69,8,0,16,0
190,88,68,8,0,16,1
190,96,69,4,0,16,0
190,100,69,4,0,16,0
190,104,67,4,0,16,0
190,108,67,4,0,16,0
190,112,65,8,0,16,0
190,120,64,8,0,16,1
190,128,76,4,0,16,0
190,132,76,4,0,16,0
190,136,74,4,0,16,0
190,140,74,4,0,16,0
190,144,72,8,0,16,0
190,152,71,8,0,16,1
190,160,69,4,0,16,0
190,164,69,4,0,16,0
190,168,67,4,0,16,0
190,172,67,4,0,16,0
190,176,65,8,0,16,0
190,184,64,8,0,16,1
192,0,74,4,-2,12,0
192,4,70,4,-2,12,0
192,8,74,4,-2,12,0
192,12,75,8,-2,12,0
192,20,74,4,-2,12,0
192,24,72,8,-2,12,0
192,32,70,4,-2,12,0
192,36,72,8,-2,12,0
192,44,72,4,-2,12,1
192,48,74,4,-2,12,0
192,52,74,4,-2,12,0
192,56,74,4,-2,12,0
192,60,67,8,-2,12,0
192,68,69,4,-2,12,0
192,72,70,8,-2,12,0
192,80,70,4,-2,12,0
192,84,69,12,-2,12,1
192,96,65,4,-2,12,0
192,100,72,4,-2,12,0
192,104,72,4,-2,12,0
192,108,72,8,-2,12,0
192,116,74,4,-2,12,0
192,120,75,8,-2,12,0
192,128,75,4,-2,12,0
192,132,74,12,-2,12,1
192,144,77,4,-2,12,0
192,148,77,4,-2,12,0
192,152,77,4,-2,12,0
192,156,75,12,-2,12,0
192,168,74,4,-2,12,0
192,172,74,4,-2,12,0
192,176,72,4,-2,12,0
192,180,70,12,-2,12,1
196,12,67,4,-3,16,0
196,16,67,4,-3,16,0
196,20,67,4,-3,16,0
196,24,70,4,-3,16,0
196,28,67,4,-3,16,0
196,32,70,4,-3,16,0
196,36,71,4,-3,16,0
196,40,72,4,-3,16,1
196,44,74,4,-3,16,0
196,48,75,2,-3,16,0
196,50,74,2,-3,16,0
196,52,72,2,-3,16,0
196,54,74,2,-3,16,0
196,56,75,4,-3,16,0
196,60,74,4,-3,16,0
196,64,72,4,-3,16,0
196,68,72,4,-3,16,0
196,72,71,4,-3,16,1
196,76,67,4,-3,16,0
196,80,72,2,-3,16,0
196,82,74,2,-3,16,0
196,84,75,4,-3,16,0
196,88,74,4,-3,16,0
196,92,72,4,-3,16,0
196,96,71,8,-3,16,0
196,104,72,4,-3,16,1
196,108,67,4,-3,16,0
196,112,67,4,-3,16,0
196,116,69,4,-3,16,0
196,120,70,4,-3,16,0
196,124,68,4,-3,16,0
196,128,67,4,-3,16,0
196,132,65,4,-3,16,0
196,136,63,4,-3,16,1
196,140,63,4,-3,16,0
196,144,70,4,-3,16,0
196,148,70,4,-3,16,0
196,152,72,4,-3,16,0
196,156,74,4,-3,16,0
196,160,75,4,-3,16,0
196,164,74,4,-3,16,0
196,168,75,4,-3,16,1
196,172,75,4,-3,16,0
196,176,77,4,-3,16,0
196,180,75,4,-3,16,0
196,184,74,4,-3,16,0
196,188,72,4,-3,16,0
196,192,72,4,-3,16,0
196,196,71,4,-3,16,0
196,200,72,4,-3,16,1
199,8,67,4,-1,12,0
199,12,69,8,-1,12,0
199,20,67,4,-1,12,0
199,24,65,8,-1,12,0
199,32,62,4,-1,12,0
199,36,65,12,-1,12,0
199,48,67,8,-1,12,1
199,56,69,4,-1,12,0
199,60,70,8,-1,12,0
199,68,74,4,-1,12,0
199,72,72,8,-1,12,0
199,80,70,4,-1,12,0
199,84,69,12,-1,12,0
199,96,67,8,-1,12,1
199,104,72,4,-1,12,0
199,108,72,8,-1,12,0
199,116,72,4,-1,12,0
199,120,74,8,-1,12,0
199,128,72,4,-1,12,0
199,132,70,4,-1,12,0
199,136,69,4,-1,12,0
199,140,67,4,-1,12,0
199,144,65,8,-1,12,1
199,152,65,4,-1,12,0
199,156,70,8,-1,12,0
199,164,69,4,-1,12,0
199,168,70,8,-1,12,0
199,176,72,4,-1,12,0
199,180,74,8,-1,12,0
199,188,72,4,-1,12,0
199,192,70,6,-1,12,0
199,198,69,2,-1,12,0
199,200,67,4,-1,12,0
199,204,66,8,-1,12,1
199,212,69,4,-1,12,0
199,216,70,8,-1,12,0
199,224,74,4,-1,12,0
199,228,72,8,-1,12,0
199,236,70,4,-1,12,0
199,240,69,12,-1,12,0
199,252,67,8,-1,12,1
200,0,72,4,0,16,0
200,4,67,4,0,16,0
200,8,69,4,0,16,0
200,12,71,4,0,16,0
200,16,72,8,0,16,0
200,24,72,4,0,16,1
200,28,67,4,0,16,0
200,32,72,4,0,16,0
200,36,70,4,0,16,0
200,40,69,8,0,16,0
200,48,67,8,0,16,1
200,56,67,4,0,16,0
200,60,69,4,0,16,0
200,64,70,4,0,16,0
200,68,72,4,0,16,0
200,72,70,4,0,16,0
200,76,69,4,0,16,0
200,80,67,8,0,16,1
200,88,67,4,0,16,0
200,92,72,4,0,16,0
200,96,72,4,0,16,0
200,100,71,4,0,16,0
200,104,72,8,0,16,1
200,112,72,4,0,16,0
200,116,72,4,0,16,0
200,120,74,4,0,16,0
200,124,74,4,0,16,0
200,128,72,4,0,16,0
200,132,70,4,0,16,0
200,136,69,8,0,16,1
200,144,67,4,0,16,0
200,148,69,4,0,16,0
200,152,70,4,0,16,0
200,156,69,4,0,16,0
200,160,67,8,0,16,1
200,168,70,4,0,16,0
200,172,72,4,0,16,0
200,176,74,4,0,16,0
200,180,75,2,0,16,0
200,182,74,2,0,16,0
200,184,72,8,0,16,0
200,192,74,8,0,16,1
200,200,74,4,0,16,0
200,204,72,4,0,16,0
200,208,74,4,0,16,0
200,212,72,4,0,16,0
200,216,70,4,0,16,0
200,220,67,4,0,16,0
200,224,69,4,0,16,0
200,228,71,4,0,16,0
200,232,72,8,0,16,1
207,0,62,4,-1,12,0
207,4,62,4,-1,12,0
207,8,62,4,-1,12,0
207,12,69,8,-1,12,0
207,20,69,4,-1,12,0
207,24,70,8,-1,12,0
207,32,70,4,-1,12,0
207,36,69,12,-1,12,1
207,48,65,4,-1,12,0
207,52,67,4,-1,12,0
207,56,69,4,-1,12,0
207,60,70,12,-1,12,0
207,72,69,4,-1,12,0
207,76,67,6,-1,12,0
207,82,65,2,-1,12,0
207,84,65,8,-1,12,1
207,92,67,4,-1,12,0
207,96,69,8,-1,12,0
207,104,67,4,-1,12,0
207,108,67,8,-1,12,0
207,116,69,4,-1,12,0
207,120,65,8,-1,12,0
207,128,65,4,-1,12,0
207,132,64,12,-1,12,1
207,144,62,4,-1,12,0
207,148,64,4,-1,12,0
207,152,65,4,-1,12,0
207,156,67,12,-1,12,0
207,168,65,4,-1,12,0
207,172,64,6,-1,12,0
207,178,62,2,-1,12,0
207,180,62,12,-1,12,1
211,0,72,4,0,16,0
211,4,71,4,0,16,0
211,8,69,4,0,16,0
211,12,69,4,0,16,0
211,16,69,4,0,16,0
211,20,71,4,0,16,0
211,24,72,2,0,16,0
211,26,71,2,0,16,0
211,28,69,4,0,16,0
211,32,67,8,0,16,1
211,44,71,4,0,16,0
211,48,72,4,0,16,0
211,52,71,4,0,16,0
211,56,72,4,0,16,0
211,60,69,4,0,16,0
211,64,71,4,0,16,0
211,68,67,4,0,16,0
211,72,69,8,0,16,0
211,80,71,8,0,16,1
211,92,71,4,0,16,0
211,96,71,4,0,16,0
211,100,71,4,0,16,0
211,104,69,4,0,16,0
211,108,71,4,0,16,0
211,112,72,8,0,16,1
211,120,67,4,0,16,0
211,124,67,4,0,16,0
211,128,69,4,0,16,0
211,132,71,4,0,16,0
211,136,72,4,0,16,0
211,140,69,4,0,16,0
211,144,71,8,0,16,1
211,152,71,4,0,16,0
211,156,72,4,0,16,0
211,160,74,4,0,16,0
211,164,74,4,0,16,0
211,168,72,4,0,16,0
211,172,69,4,0,16,0
211,176,71,8,0,16,1
211,184,74,4,0,16,0
211,188,74,4,0,16,0
211,192,74,4,0,16,0
211,196,74,4,0,16,0
211,200,76,4,0,16,0
211,204,74,2,0,16,0
211,206,72,2,0,16,0
211,208,71,8,0,16,1
211,216,71,4,0,16,0
211,220,67,4,0,16,0
211,224,69,4,0,16,0
211,228,71,2,0,16,0
211,230,72,2,0,16,0
211,232,74,2,0,16,0
211,234,72,2,0,16,0
211,236,71,4,0,16,0
211,240,69,4,0,16,0
211,244,71,4,0,16,0
211,248,72,8,0,16,1
212,0,63,4,-3,16,0
212,4,63,4,-3,16,0
212,8,70,4,-3,16,0
212,12,70,4,-3,16,0
212,16,72,4,-3,16,0
212,20,74,4,-3,16,0
212,24,75,8,-3,16,1
212,32,74,6,-3,16,0
212,38,75,2,-3,16,0
212,40,77,4,-3,16,0
212,44,70,4,-3,16,0
212,48,75,4,-3,16,0
212,52,74,4,-3,16,0
212,56,72,8,-3,16,0
212,64,70,8,-3,16,1
212,72,75,4,-3,16,0
212,76,75,4,-3,16,0
212,80,70,4,-3,16,0
212,84,70,4,-3,16,0
212,88,68,4,-3,16,0
212,92,68,4,-3,16,0
212,96,67,8,-3,16,1
212,104,70,4,-3,16,0
212,108,70,4,-3,16,0
212,112,68,4,-3,16,0
212,116,67,4,-3,16,0
212,120,65,8,-3,16,0
212,128,63,8,-3,16,1
212,136,65,4,-3,16,0
212,140,65,4,-3,16,0
212,144,67,2,-3,16,0
212,146,69,2,-3,16,0
212,148,70,4,-3,16,0
212,152,70,4,-3,16,0
212,156,69,4,-3,16,0
212,160,70,8,-3,16,1
212,168,72,4,-3,16,0
212,172,74,4,-3,16,0
212,176,75,8,-3,16,1
212,184,70,4,-3,16,0
212,188,70,4,-3,16,0
212,192,68,4,-3,16,0
212,196,67,4,-3,16,0
212,200,65,8,-3,16,0
212,208,63,16,-3,16,1
216,0,69,8,3,16,0
216,8,71,4,3,16,0
216,12,73,4,3,16,0
216,16,75,8,3,16,1
216,28,75,4,3,16,0
216,32,76,4,3,16,0
216,36,71,4,3,16,0
216,40,71,4,3,16,0
216,44,74,4,3,16,0
216,48,73,12,3,16,1
216,60,71,4,3,16,0
216,64,73,2,3,16,0
216,66,75,2,3,16,0
216,68,76,4,3,16,0
216,72,76,4,3,16,0
216,76,75,4,3,16,0
216,80,76,8,3,16,1
216,88,69,8,3,16,0
216,96,71,4,3,16,0
216,100,73,4,3,16,0
216,104,75,8,3,16,1
216,116,75,4,3,16,0
216,120,76,4,3,16,0
216,124,71,4,3,16,0
216,128,71,4,3,16,0
216,132,74,4,3,16,0
216,136,73,8,3,16,1
216,148,71,4,3,16,0
216,152,73,2,3,16,0
216,154,75,2,3,16,0
216,156,76,4,3,16,0
216,160,76,4,3,16,0
216,164,75,4,3,16,0
216,168,76,8,3,16,1
216,180,71,4,3,16,0
216,184,71,4,3,16,0
216,188,71,4,3,16,0
216,192,73,4,3,16,0
216,196,71,4,3,16,0
216,200,74,4,3,16,0
216,204,73,4,3,16,0
216,208,73,8,3,16,0
216,216,71,8,3,16,1
216,228,71,4,3,16,0
216,232,71,4,3,16,0
216,236,71,4,3,16,0
216,240,73,4,3,16,0
216,244,71,4,3,16,0
216,248,74,4,3,16,0
216,252,73,4,3,16,0
216,256,73,8,3,16,0
216,264,71,8,3,16,1
216,276,76,4,3,16,0
216,280,73,4,3,16,0
216,284,71,4,3,16,0
216,288,69,8,3,16,1
216,300,76,4,3,16,0
216,304,73,4,3,16,0
216,308,71,4,3,16,0
216,312,69,8,3,16,1
226,12,67,4,-2,16,0
226,16,67,2,-2,16,0
226,18,69,2,-2,16,0
226,20,70,4,-2,16,0
226,24,69,2,-2,16,0
226,26,67,2,-2,16,0
226,28,65,4,-2,16,0
226,32,70,4,-2,16,0
226,36,69,4,-2,16,0
226,40,70,4,-2,16,1
226,44,70,4,-2,16,0
226,48,69,4,-2,16,0
226,52,67,4,-2,16,0
226,56,60,4,-2,16,0
226,60,70,4,-2,16,0
226,64,69,8,-2,16,0
226,72,67,4,-2,16,1
226,76,74,4,-2,16,0
226,80,70,4,-2,16,0
226,84,60,4,-2,16,0
226,88,74,4,-2,16,0
226,92,60,4,-2,16,0
226,96,70,4,-2,16,0
226,100,70,4,-2,16,0
226,104,69,4,-2,16,1
226,108,70,4,-2,16,0
226,112,70,4,-2,16,0
226,116,69,4,-2,16,0
226,120,70,4,-2,16,0
226,124,69,4,-2,16,0
226,128,67,4,-2,16,0
226,132,67,4,-2,16,0
226,136,66,4,-2,16,1
226,140,70,4,-2,16,0
226,144,69,4,-2,16,0
226,148,67,4,-2,16,0
226,152,60,4,-2,16,0
226,156,70,4,-2,16,0
226,160,69,8,-2,16,0
226,168,67,4,-2,16,1
230,12,67,4,-2,16,0
230,16,67,4,-2,16,0
230,20,70,4,-2,16,0
230,24,69,4,-2,16,0
230,28,67,4,-2,16,0
230,32,70,4,-2,16,0
230,36,60,4,-2,16,0
230,40,74,4,-2,16,1
230,44,74,4,-2,16,0
230,48,74,4,-2,16,0
230,52,74,2,-2,16,0
230,54,75,2,-2,16,0
230,56,77,2,-2,16,0
230,58,75,2,-2,16,0
230,60,74,4,-2,16,0
230,64,72,4,-2,16,0
230,68,72,4,-2,16,0
230,72,70,4,-2,16,1
230,76,70,4,-2,16,0
230,80,70,4,-2,16,0
230,84,74,4,-2,16,0
230,88,72,4,-2,16,0
230,92,69,4,-2,16,0
230,96,70,4,-2,16,0
230,100,72,4,-2,16,0
230,104,74,4,-2,16,1
230,108,74,4,-2,16,0
230,112,74,4,-2,16,0
230,116,74,4,-2,16,0
230,120,72,4,-2,16,0
230,124,72,4,-2,16,0
230,128,70,6,-2,16,0
230,134,69,1,-2,16,0
230,135,67,1,-2,16,0
230,136,65,4,-2,16,1
230,140,65,4,-2,16,0
230,144,70,2,-2,16,0
230,146,72,2,-2,16,0
230,148,74,4,-2,16,0
230,152,72,4,-2,16,0
230,156,74,4,-2,16,0
230,160,70,4,-2,16,0
230,164,69,4,-2,16,0
230,168,67,4,-2,16,1
238,0,64,4,1,16,0
238,4,64,4,1,16,0
238,8,71,4,1,16,0
238,12,71,2,1,16,0
238,14,72,2,1,16,0
238,16,74,4,1,16,0
238,20,71,4,1,16,0
238,24,67,4,1,16,0
238,28,69,2,1,16,0
238,30,71,2,1,16,0
238,32,72,8,1,16,0
238,40,71,8,1,16,1
238,48,69,4,1,16,0
238,52,69,4,1,16,0
238,56,67,4,1,16,0
238,60,69,4,1,16,0
238,64,71,4,1,16,0
238,68,69,4,1,16,0
238,72,67,4,1,16,0
238,76,66,4,1,16,0
238,80,64,8,1,16,0
238,88,62,8,1,16,1
238,96,67,4,1,16,0
238,100,66,4,1,16,0
238,104,67,2,1,16,0
238,106,69,2,1,16,0
238,108,71,4,1,16,0
238,112,69,2,1,16,0
238,114,67,2,1,16,0
238,116,66,4,1,16,0
238,120,64,8,1,16,1
238,128,66,4,1,16,0
238,132,64,2,1,16,0
238,134,66,2,1,16,0
238,136,67,4,1,16,0
238,140,66,4,1,16,0
238,144,64,16,1,16,1
248,12,74,4,1,16,0
248,16,74,4,1,16,0
248,20,74,4,1,16,0
248,24,74,2,1,16,0
248,26,76,2,1,16,0
248,28,77,4,1,16,0
248,32,76,4,1,16,0
248,36,74,4,1,16,0
248,40,72,4,1,16,1
248,44,74,4,1,16,0
248,48,71,2,1,16,0
248,50,69,2,1,16,0
248,52,67,2,1,16,0
248,54,69,2,1,16,0
248,56,71,4,1,16,0
248,60,73,4,1,16,0
248,64,74,4,1,16,0
248,68,76,4,1,16,0
248,72,74,4,1,16,1
248,76,74,4,1,16,0
248,80,79,4,1,16,0
248,84,78,4,1,16,0
248,88,76,4,1,16,0
248,92,78,4,1,16,0
248,96,79,2,1,16,0
248,98,78,2,1,16,0
248,100,76,4,1,16,0
248,104,74,4,1,16,1
248,108,74,4,1,16,0
248,112,79,4,1,16,0
248,116,74,4,1,16,0
248,120,76,4,1,16,0
248,124,71,2,1,16,0
248,126,72,2,1,16,0
248,128,74,4,1,16,0
248,132,72,4,1,16,0
248,136,71,4,1,16,1
248,140,71,4,1,16,0
248,144,69,2,1,16,0
248,146,71,2,1,16,0
248,148,72,4,1,16,0
248,152,71,4,1,16,0
248,156,69,4,1,16,0
248,160,64,4,1,16,0
248,164,66,4,1,16,0
248,168,67,4,1,16,1
269,0,74,4,-2,16,0
269,4,74,4,-2,16,0
269,8,69,4,-2,16,0
269,12,70,4,-2,16,0
269,16,72,4,-2,16,0
269,20,70,2,-2,16,0
269,22,69,2,-2,16,0
269,24,69,8,-2,16,0
269,32,67,8,-2,16,1
269,40,70,4,-2,16,0
269,44,70,4,-2,16,0
269,48,69,4,-2,16,0
269,52,67,4,-2,16,0
269,56,66,4,-2,16,0
269,60,67,4,-2,16,0
269,64,69,16,-2,16,1
269,80,69,4,-2,16,0
269,84,70,4,-2,16,0
269,88,72,4,-2,16,0
269,92,69,4,-2,16,0
269,96,70,4,-2,16,0
269,100,69,2,-2,16,0
269,102,67,2,-2,16,0
269,104,67,8,-2,16,0
269,112,65,8,-2,16,1
269,120,70,4,-2,16,0
269,124,72,4,-2,16,0
269,128,74,4,-2,16,0
269,132,70,4,-2,16,0
269,136,75,4,-2,16,0
269,140,74,4,-2,16,0
269,144,72,8,-2,16,0
269,152,70,8,-2,16,1
269,160,69,4,-2,16,0
269,164,70,4,-2,16,0
269,168,72,4,-2,16,0
269,172,74,4,-2,16,0
269,176,72,4,-2,16,0
269,180,70,4,-2,16,0
269,184,69,8,-2,16,1
269,192,67,4,-2,16,0
269,196,69,4,-2,16,0
269,200,70,4,-2,16,0
269,204,72,2,-2,16,0
269,206,70,2,-2,16,0
269,208,69,6,-2,16,0
269,214,67,2,-2,16,0
269,216,67,8,-2,16,1
285,0,72,4,0,16,0
285,4,72,2,0,16,0
285,6,71,2,0,16,0
285,8,69,2,0,16,0
285,10,71,2,0,16,0
285,12,72,2,0,16,0
285,14,74,2,0,16,0
285,16,76,4,0,16,0
285,20,74,4,0,16,0
285,24,74,4,0,16,0
285,28,72,4,0,16,1
285,32,72,4,0,16,0
285,36,71,4,0,16,0
285,40,69,2,0,16,0
285,42,71,2,0,16,0
285,44,72,4,0,16,0
285,48,74,4,0,16,0
285,52,71,8,0,16,0
285,60,69,4,0,16,1
285,64,74,4,0,16,0
285,68,76,4,0,16,0
285,72,76,4,0,16,0
285,76,71,2,0,16,0
285,78,72,2,0,16,0
285,80,74,4,0,16,0
285,84,72,4,0,16,0
285,88,72,4,0,16,0
285,92,71,4,0,16,1
285,96,72,4,0,16,0
285,100,74,4,0,16,0
285,104,69,2,0,16,0
285,106,71,2,0,16,0
285,108,72,4,0,16,0
285,112,71,4,0,16,0
285,116,69,4,0,16,0
285,120,69,4,0,16,0
285,124,67,4,0,16,1
285,128,72,4,0,16,0
285,132,71,4,0,16,0
285,136,69,2,0,16,0
285,138,71,2,0,16,0
285,140,72,4,0,16,0
285,144,74,2,0,16,0
285,146,72,2,0,16,0
285,148,71,8,0,16,0
285,156,69,4,0,16,1
