ChoraleID,EventNum,C,C#/Db,D,D#/Eb,E,F,F#/Gb,G,G#/Ab,A,A#/Bb,B,Bass,Meter,Chord
000408b_,52,False,False,False,True,False,False,True,False,False,False,False,True,B,3,B_M
000408b_,53,False,False,False,True,False,False,True,False,False,True,False,True,B,2,B_M
000408b_,54,False,False,False,False,True,False,False,True,False,False,False,True,E,4,E_m
000408b_,55,False,False,False,False,True,False,False,True,False,False,False,True,E,5,E_m
000408b_,56,False,False,False,False,True,False,True,False,False,True,False,True,E,2,E_m
000408b_,57,False,False,False,False,True,False,False,True,False,False,False,True,E,3,E_m
000408b_,58,False,False,True,False,True,False,False,True,False,False,False,True,D,2,E_m
000408b_,59,True,False,False,False,True,False,False,False,False,True,False,False,C,4,A_m
000408b_,60,False,False,False,False,True,False,False,False,False,True,False,True,B,2,A_m
000408b_,61,True,False,False,False,True,False,False,False,False,True,False,False,A,3,A_m
000408b_,62,True,False,False,True,False,False,True,False,False,True,False,False,A,2,B_M7
000408b_,63,False,False,False,False,True,False,False,True,False,False,False,True,E,5,E_m
000408b_,64,False,False,True,False,False,False,True,False,False,True,False,False,F#,3,D_M
000408b_,65,False,False,True,False,False,False,False,True,False,False,False,True,G,4,G_M
000408b_,66,False,False,True,False,False,False,False,True,False,False,False,True,G,3,G_M
000408b_,67,False,False,True,False,False,False,True,False,False,True,False,True,F#,2,G_M
000408b_,68,False,False,False,False,True,False,False,True,False,False,False,True,E,5,E_m
000408b_,69,False,False,False,True,False,False,True,False,False,True,False,False,F#,3,D#d
000408b_,70,False,False,False,False,True,False,False,False,True,False,False,True,G#,4,E_M
000408b_,71,False,False,True,False,True,False,False,False,True,False,False,True,G#,2,E_M
000408b_,72,False,True,False,False,False,False,True,False,False,False,True,False,A#,3,F#M
000408b_,73,False,True,False,False,True,False,True,False,False,False,True,False,A#,2,F#M
000408b_,74,False,False,True,False,False,False,True,False,False,False,False,True,B,5,B_m
000408b_,75,False,True,False,False,False,False,True,False,False,False,True,False,F#,3,F#M
000408b_,76,False,True,False,False,True,False,True,False,False,False,True,False,F#,2,F#M
000408b_,77,False,False,True,False,False,False,True,False,False,False,False,True,B,4,B_m
000408b_,78,False,True,False,False,True,False,False,True,False,False,False,False,E,3,C#d
000408b_,79,False,False,True,False,False,False,True,False,False,True,False,False,D,5,D_M
000408b_,80,False,False,True,False,False,False,False,True,False,False,False,True,G,3,G_M
000408b_,81,False,True,True,False,False,False,False,True,False,False,False,False,G,2,G_M
000408b_,82,False,False,True,False,False,False,False,True,False,False,False,True,B,4,G_M
000408b_,83,True,False,True,False,False,False,False,True,False,False,False,False,C,2,G_M
000408b_,84,False,False,True,False,False,False,True,False,False,True,False,False,D,3,D_M
000408b_,85,True,False,True,False,False,False,True,False,False,True,False,False,D,2,D_M
000408b_,86,False,False,False,False,True,False,True,True,False,False,False,True,E,5,E_m
000408b_,87,False,False,False,False,True,False,False,True,False,False,False,True,E,2,E_m
000408b_,88,False,False,False,False,True,False,True,False,False,True,False,True,B,3,B_M7
000408b_,89,False,False,False,True,False,False,True,False,False,True,False,True,B,2,B_M7
000408b_,90,True,False,False,False,True,False,False,True,False,False,False,False,C,4,C_M
000408b_,91,False,False,True,False,False,False,False,True,False,False,False,True,G,5,G_M
000408b_,92,False,False,False,False,True,False,False,True,False,False,False,True,G,2,G_M
000408b_,93,False,False,False,True,False,False,True,False,False,True,False,False,D#,3,B_M7
000408b_,94,False,False,False,True,False,False,True,False,False,True,False,True,D#,2,B_M7
000408b_,95,False,False,False,False,True,False,True,True,False,False,False,True,E,4,E_m
000408b_,96,False,False,False,True,True,False,False,True,False,False,False,True,E,2,E_m
000408b_,97,True,False,False,False,True,False,False,True,False,False,False,False,C,3,C_M
000408b_,98,True,False,False,False,True,False,True,False,False,True,False,False,A,5,A_m6
000408b_,99,False,False,False,True,False,False,True,False,False,False,False,True,B,3,B_M
000408b_,100,False,False,False,True,False,False,True,False,False,True,False,True,B,2,B_M7
000408b_,101,False,False,False,False,True,False,False,False,True,False,False,True,E,4,E_M
000507b_,1,False,False,True,False,False,False,False,True,False,False,True,False,G,3,G_m
000507b_,2,True,False,False,True,False,False,False,True,False,False,False,False,C,5,C_m
000507b_,3,True,False,False,True,False,False,False,True,False,False,True,False,Bb,2,C_m
000507b_,4,True,False,False,False,True,False,False,False,False,True,False,False,A,3,A_m
000507b_,5,True,False,False,False,False,False,True,False,False,True,False,False,A,2,A_m
000507b_,6,False,False,True,False,False,False,False,True,False,False,True,False,G,4,G_m
000507b_,7,False,False,True,False,False,True,False,True,False,False,True,False,F,2,G_m
000507b_,8,True,False,False,True,False,False,False,True,False,False,False,False,Eb,3,C_m
000507b_,9,False,False,True,False,False,False,True,False,False,True,False,False,D,5,D_M
000507b_,10,True,False,True,False,False,False,True,False,False,True,False,False,C,3,D_M7
000507b_,11,False,False,True,False,False,False,False,True,False,False,True,False,Bb,5,G_m
000507b_,12,True,False,False,False,False,False,False,True,False,True,False,False,A,3,A_m7
000507b_,13,True,False,False,False,False,False,True,False,False,True,False,False,A,2,A_m7
000507b_,14,False,False,True,False,False,False,False,True,False,False,True,False,G,4,G_m
000507b_,15,True,False,False,True,False,False,False,False,False,True,False,False,C,3,A_d
000507b_,16,False,False,True,False,False,False,True,False,False,True,False,False,D,5,D_M
000507b_,17,False,False,True,False,False,False,True,False,False,True,False,False,D,3,D_M
000507b_,18,False,False,True,False,False,False,False,True,False,False,True,False,G,5,G_m
000507b_,19,True,False,False,True,False,True,False,False,False,True,False,False,F,3,F_M
000507b_,20,True,False,False,True,False,False,False,False,False,True,False,False,Eb,2,F_M
000507b_,21,False,False,True,False,False,True,False,False,False,False,True,False,D,4,BbM
000507b_,22,True,False,True,False,False,True,False,False,False,False,True,False,C,2,BbM
000507b_,23,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
000507b_,24,True,False,False,True,False,False,False,True,False,False,True,False,Eb,5,C_m7
000507b_,25,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
000507b_,26,True,False,False,True,False,True,False,True,False,False,False,False,F,2,F_M
000507b_,27,False,False,True,False,False,False,True,False,False,True,False,False,F#,4,D_M
000507b_,28,False,False,True,False,False,False,True,False,False,True,False,False,D,3,D_M
000507b_,29,False,False,True,False,False,False,False,True,False,False,True,False,G,5,G_m
000507b_,30,True,False,False,False,False,True,False,False,False,True,False,False,A,3,F_M
000507b_,31,True,False,False,True,False,False,False,False,False,True,False,False,A,2,F_M
000507b_,32,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
000507b_,33,True,False,True,False,False,True,False,False,False,True,False,False,A,2,BbM
000507b_,34,False,False,True,False,False,False,False,True,False,False,True,False,G,3,G_m
000507b_,35,False,False,True,False,False,True,False,True,False,False,True,False,F,2,G_m
000507b_,36,True,False,False,True,False,False,False,True,False,False,True,False,Eb,5,C_m
000507b_,37,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
000507b_,38,True,False,False,True,False,True,False,False,False,True,False,False,F,2,F_M
000507b_,39,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
000507b_,40,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
000507b_,41,True,False,False,False,False,True,False,False,False,True,False,False,A,5,F_M
000507b_,42,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
000507b_,43,False,False,True,False,False,False,False,True,False,False,True,False,Bb,2,BbM
000507b_,44,False,False,True,False,False,False,True,False,False,True,False,False,F#,4,D_M
000507b_,45,True,False,True,False,False,False,True,False,False,True,False,False,G,2,D_M
000507b_,46,False,False,True,False,False,False,False,True,False,False,True,False,F,3,G_m
000507b_,47,False,False,True,False,False,True,False,True,False,False,True,False,Eb,2,G_m
000507b_,48,True,False,False,False,True,False,False,True,False,False,True,False,Eb,5,C_M7
000507b_,49,True,False,False,False,True,True,False,False,False,True,False,False,C,2,C_M7
000507b_,50,True,False,False,False,False,False,False,True,False,False,True,False,C,3,C_M7
000507b_,51,True,False,False,False,True,False,False,True,False,False,False,False,F,2,C_M7
000507b_,52,True,False,False,False,False,True,False,False,False,True,False,False,F,4,F_M
000507b_,53,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
000507b_,54,True,False,False,True,False,True,False,False,False,True,False,False,Bb,2,F_M
000507b_,55,False,False,True,False,False,False,False,False,False,False,True,False,C,5,BbM
000507b_,56,True,False,False,False,True,False,False,False,False,True,False,False,D,3,D_M7
000507b_,57,True,False,True,False,False,False,True,False,False,True,False,False,Eb,2,D_M7
000507b_,58,False,False,False,True,False,False,False,True,False,False,True,False,Eb,4,G_m6
000507b_,59,False,False,False,True,False,False,False,True,False,False,True,False,D,2,G_m6
000507b_,60,True,False,True,True,False,False,False,True,False,False,False,False,C,3,C_m
000507b_,61,True,False,False,True,False,False,False,True,False,False,False,False,C,2,C_m
000507b_,62,False,False,True,False,False,False,False,True,False,True,False,False,D,5,D_M4
000507b_,63,True,False,True,False,False,False,False,True,False,True,False,False,D,2,D_M4
000507b_,64,False,False,True,False,False,False,False,True,False,True,True,False,D,1,D_M4
000507b_,65,True,False,True,False,False,False,True,False,False,True,False,False,D,3,D_M7
000507b_,66,False,False,True,False,False,False,False,True,False,False,False,True,G,4,G_M
000606b_,1,False,False,True,False,False,False,False,True,False,False,True,False,G,3,G_m
000606b_,2,True,False,True,False,False,False,False,True,False,True,False,False,G,2,G_m
000606b_,3,False,False,True,False,False,False,False,True,False,False,True,False,G,5,G_m
000606b_,4,False,False,True,False,False,True,False,True,False,False,True,False,G,2,G_m7
000606b_,5,True,False,False,True,False,False,False,False,False,True,False,False,C,3,C_m
000606b_,6,True,False,False,True,False,False,False,True,False,False,True,False,C,2,C_m7
000606b_,7,False,False,True,False,False,False,True,False,False,True,False,False,D,4,D_M
000606b_,8,True,False,True,False,False,False,True,False,False,True,False,False,C,2,D_M7
000606b_,9,False,False,True,False,False,False,False,True,False,False,True,False,Bb,3,G_m
000606b_,10,True,False,False,False,False,False,True,False,False,True,False,False,A,2,D_M7
000606b_,11,False,False,True,False,False,False,False,True,False,False,True,False,G,4,G_m
000606b_,12,True,False,False,True,False,False,False,True,False,False,True,False,C,2,C_m7
000606b_,13,False,False,True,False,False,False,True,False,False,True,False,False,D,3,D_M
000606b_,14,False,False,True,False,False,False,True,False,False,True,False,False,D,2,D_M
000606b_,15,False,False,True,False,False,False,False,True,False,False,True,False,G,5,G_m
000606b_,16,False,False,True,False,False,False,False,True,False,False,True,False,G,3,G_m
000606b_,17,True,False,False,False,False,True,False,False,False,True,False,False,A,4,F_M
000606b_,18,True,False,False,False,False,False,False,True,False,True,False,False,A,2,F_M
000606b_,19,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
000606b_,20,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
000606b_,21,False,False,True,False,False,True,False,False,False,True,True,False,A,2,BbM
000606b_,22,False,False,True,False,False,False,False,True,False,False,True,False,G,3,G_m
000606b_,23,False,False,True,False,False,True,False,True,False,False,True,False,F,2,G_m7
000606b_,24,True,False,False,True,False,False,False,True,False,False,False,False,Eb,5,C_m
000606b_,25,True,False,True,False,False,False,False,True,False,False,True,False,D,2,C_m
000606b_,26,True,False,False,True,False,False,False,False,False,True,False,False,Eb,3,C_m
000606b_,27,True,False,True,True,False,False,False,True,False,False,False,False,Eb,2,C_m
000606b_,28,True,False,False,True,False,False,False,True,False,False,False,False,Eb,1,C_m
000606b_,29,False,False,True,False,False,False,True,False,False,True,False,False,D,4,D_M
000606b_,30,False,False,True,False,False,False,False,True,False,False,True,False,G,3,G_m
000606b_,31,True,False,False,True,False,False,False,True,False,False,False,False,C,4,C_m
000606b_,32,True,False,False,True,False,False,False,False,False,True,False,False,C,2,C_m
000606b_,33,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
000606b_,34,False,False,False,True,False,True,False,False,False,False,True,False,Bb,2,BbM
000606b_,35,True,False,False,False,False,True,False,False,False,True,False,False,A,5,F_M
000606b_,36,True,False,False,True,False,True,False,False,False,True,False,False,A,2,F_M
000606b_,37,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
000606b_,38,True,False,False,True,False,True,False,False,False,True,False,False,F,4,F_M7
